"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"carros.nlogo"
"densidad_flujo"
"10/26/2024 14:51:22:496 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-3","3"
"[run number]","velocidad-inicial","numero_de_carros","aceleracion","posicion-inicial","desaceleracion","[step]","metrica_flujo"
"282","aleatoria","29","0.0045","aleatoria","0.026","1300","3.44"
"283","aleatoria","29","0.0045","aleatoria","0.026","1000","3.6315789473684212"
"284","aleatoria","29","0.0045","aleatoria","0.026","800","3.933333333333333"
"281","aleatoria","29","0.0045","aleatoria","0.026","1950","3.3947368421052633"
"277","aleatoria","28","0.0045","aleatoria","0.026","1200","3.782608695652174"
"282","aleatoria","29","0.0045","aleatoria","0.026","1350","3.423076923076923"
"283","aleatoria","29","0.0045","aleatoria","0.026","1050","3.55"
"284","aleatoria","29","0.0045","aleatoria","0.026","850","3.875"
"281","aleatoria","29","0.0045","aleatoria","0.026","2000","3.4615384615384617"
"277","aleatoria","28","0.0045","aleatoria","0.026","1250","3.875"
"282","aleatoria","29","0.0045","aleatoria","0.026","1400","3.4444444444444446"
"283","aleatoria","29","0.0045","aleatoria","0.026","1100","3.380952380952381"
"284","aleatoria","29","0.0045","aleatoria","0.026","900","3.7058823529411766"
"281","aleatoria","29","0.0045","aleatoria","0.026","2050","3.45"
"277","aleatoria","28","0.0045","aleatoria","0.026","1300","3.72"
"282","aleatoria","29","0.0045","aleatoria","0.026","1450","3.4285714285714284"
"283","aleatoria","29","0.0045","aleatoria","0.026","1150","3.409090909090909"
"284","aleatoria","29","0.0045","aleatoria","0.026","950","3.7222222222222223"
"281","aleatoria","29","0.0045","aleatoria","0.026","2100","3.3658536585365852"
"277","aleatoria","28","0.0045","aleatoria","0.026","1350","3.6923076923076925"
"282","aleatoria","29","0.0045","aleatoria","0.026","1500","3.4482758620689653"
"283","aleatoria","29","0.0045","aleatoria","0.026","1200","3.4347826086956523"
"284","aleatoria","29","0.0045","aleatoria","0.026","1000","3.6315789473684212"
"281","aleatoria","29","0.0045","aleatoria","0.026","2150","3.3333333333333335"
"277","aleatoria","28","0.0045","aleatoria","0.026","1400","3.6296296296296298"
"282","aleatoria","29","0.0045","aleatoria","0.026","1550","3.5"
"283","aleatoria","29","0.0045","aleatoria","0.026","1250","3.4583333333333335"
"284","aleatoria","29","0.0045","aleatoria","0.026","1050","3.65"
"277","aleatoria","28","0.0045","aleatoria","0.026","1450","3.642857142857143"
"281","aleatoria","29","0.0045","aleatoria","0.026","2200","3.3255813953488373"
"282","aleatoria","29","0.0045","aleatoria","0.026","1600","3.4838709677419355"
"279","aleatoria","28","0.0045","aleatoria","0.026","1800","3.6"
"283","aleatoria","29","0.0045","aleatoria","0.026","1300","3.48"
"284","aleatoria","29","0.0045","aleatoria","0.026","1100","3.7142857142857144"
"281","aleatoria","29","0.0045","aleatoria","0.026","2250","3.3636363636363638"
"277","aleatoria","28","0.0045","aleatoria","0.026","1500","3.689655172413793"
"282","aleatoria","29","0.0045","aleatoria","0.026","1650","3.40625"
"283","aleatoria","29","0.0045","aleatoria","0.026","1350","3.5384615384615383"
"279","aleatoria","28","0.0045","aleatoria","0.026","1850","3.638888888888889"
"284","aleatoria","29","0.0045","aleatoria","0.026","1150","3.772727272727273"
"281","aleatoria","29","0.0045","aleatoria","0.026","2300","3.4"
"277","aleatoria","28","0.0045","aleatoria","0.026","1550","3.7333333333333334"
"283","aleatoria","29","0.0045","aleatoria","0.026","1400","3.4444444444444446"
"282","aleatoria","29","0.0045","aleatoria","0.026","1700","3.393939393939394"
"279","aleatoria","28","0.0045","aleatoria","0.026","1900","3.6486486486486487"
"284","aleatoria","29","0.0045","aleatoria","0.026","1200","3.652173913043478"
"281","aleatoria","29","0.0045","aleatoria","0.026","2350","3.4347826086956523"
"277","aleatoria","28","0.0045","aleatoria","0.026","1600","3.7419354838709675"
"283","aleatoria","29","0.0045","aleatoria","0.026","1450","3.357142857142857"
"279","aleatoria","28","0.0045","aleatoria","0.026","1950","3.6315789473684212"
"282","aleatoria","29","0.0045","aleatoria","0.026","1750","3.4411764705882355"
"284","aleatoria","29","0.0045","aleatoria","0.026","1250","3.5833333333333335"
"281","aleatoria","29","0.0045","aleatoria","0.026","2400","3.404255319148936"
"277","aleatoria","28","0.0045","aleatoria","0.026","1650","3.625"
"279","aleatoria","28","0.0045","aleatoria","0.026","2000","3.6153846153846154"
"282","aleatoria","29","0.0045","aleatoria","0.026","1800","3.4285714285714284"
"283","aleatoria","29","0.0045","aleatoria","0.026","1500","3.3793103448275863"
"284","aleatoria","29","0.0045","aleatoria","0.026","1300","3.6"
"281","aleatoria","29","0.0045","aleatoria","0.026","2450","3.3541666666666665"
"277","aleatoria","28","0.0045","aleatoria","0.026","1700","3.6363636363636362"
"279","aleatoria","28","0.0045","aleatoria","0.026","2050","3.625"
"282","aleatoria","29","0.0045","aleatoria","0.026","1850","3.4444444444444446"
"283","aleatoria","29","0.0045","aleatoria","0.026","1550","3.433333333333333"
"284","aleatoria","29","0.0045","aleatoria","0.026","1350","3.5384615384615383"
"281","aleatoria","29","0.0045","aleatoria","0.026","2500","3.326530612244898"
"277","aleatoria","28","0.0045","aleatoria","0.026","1750","3.588235294117647"
"279","aleatoria","28","0.0045","aleatoria","0.026","2100","3.6097560975609757"
"282","aleatoria","29","0.0045","aleatoria","0.026","1900","3.4864864864864864"
"283","aleatoria","29","0.0045","aleatoria","0.026","1600","3.4838709677419355"
"284","aleatoria","29","0.0045","aleatoria","0.026","1400","3.5555555555555554"
"281","aleatoria","29","0.0045","aleatoria","0.026","2550","3.32"
"277","aleatoria","28","0.0045","aleatoria","0.026","1800","3.6"
"279","aleatoria","28","0.0045","aleatoria","0.026","2150","3.5952380952380953"
"282","aleatoria","29","0.0045","aleatoria","0.026","1950","3.4210526315789473"
"283","aleatoria","29","0.0045","aleatoria","0.026","1650","3.53125"
"284","aleatoria","29","0.0045","aleatoria","0.026","1450","3.607142857142857"
"281","aleatoria","29","0.0045","aleatoria","0.026","2600","3.3529411764705883"
"277","aleatoria","28","0.0045","aleatoria","0.026","1850","3.638888888888889"
"279","aleatoria","28","0.0045","aleatoria","0.026","2200","3.604651162790698"
"282","aleatoria","29","0.0045","aleatoria","0.026","2000","3.3846153846153846"
"283","aleatoria","29","0.0045","aleatoria","0.026","1700","3.484848484848485"
"284","aleatoria","29","0.0045","aleatoria","0.026","1500","3.6551724137931036"
"281","aleatoria","29","0.0045","aleatoria","0.026","2650","3.4038461538461537"
"277","aleatoria","28","0.0045","aleatoria","0.026","1900","3.675675675675676"
"279","aleatoria","28","0.0045","aleatoria","0.026","2250","3.6363636363636362"
"283","aleatoria","29","0.0045","aleatoria","0.026","1750","3.3823529411764706"
"284","aleatoria","29","0.0045","aleatoria","0.026","1550","3.533333333333333"
"282","aleatoria","29","0.0045","aleatoria","0.026","2050","3.4"
"281","aleatoria","29","0.0045","aleatoria","0.026","2700","3.4339622641509435"
"277","aleatoria","28","0.0045","aleatoria","0.026","1950","3.6578947368421053"
"279","aleatoria","28","0.0045","aleatoria","0.026","2300","3.6"
"283","aleatoria","29","0.0045","aleatoria","0.026","1800","3.342857142857143"
"284","aleatoria","29","0.0045","aleatoria","0.026","1600","3.5483870967741935"
"282","aleatoria","29","0.0045","aleatoria","0.026","2100","3.3902439024390243"
"281","aleatoria","29","0.0045","aleatoria","0.026","2750","3.3703703703703702"
"277","aleatoria","28","0.0045","aleatoria","0.026","2000","3.58974358974359"
"279","aleatoria","28","0.0045","aleatoria","0.026","2350","3.5869565217391304"
"283","aleatoria","29","0.0045","aleatoria","0.026","1850","3.361111111111111"
"284","aleatoria","29","0.0045","aleatoria","0.026","1650","3.5"
"282","aleatoria","29","0.0045","aleatoria","0.026","2150","3.4047619047619047"
"281","aleatoria","29","0.0045","aleatoria","0.026","2800","3.327272727272727"
"277","aleatoria","28","0.0045","aleatoria","0.026","2050","3.6"
"279","aleatoria","28","0.0045","aleatoria","0.026","2400","3.617021276595745"
"283","aleatoria","29","0.0045","aleatoria","0.026","1900","3.4054054054054053"
"284","aleatoria","29","0.0045","aleatoria","0.026","1700","3.484848484848485"
"282","aleatoria","29","0.0045","aleatoria","0.026","2200","3.441860465116279"
"281","aleatoria","29","0.0045","aleatoria","0.026","2850","3.3214285714285716"
"277","aleatoria","28","0.0045","aleatoria","0.026","2100","3.5853658536585367"
"279","aleatoria","28","0.0045","aleatoria","0.026","2450","3.5625"
"283","aleatoria","29","0.0045","aleatoria","0.026","1950","3.4473684210526314"
"284","aleatoria","29","0.0045","aleatoria","0.026","1750","3.5294117647058822"
"282","aleatoria","29","0.0045","aleatoria","0.026","2250","3.4545454545454546"
"281","aleatoria","29","0.0045","aleatoria","0.026","2900","3.3333333333333335"
"277","aleatoria","28","0.0045","aleatoria","0.026","2150","3.5952380952380953"
"279","aleatoria","28","0.0045","aleatoria","0.026","2500","3.5510204081632653"
"283","aleatoria","29","0.0045","aleatoria","0.026","2000","3.5128205128205128"
"284","aleatoria","29","0.0045","aleatoria","0.026","1800","3.5714285714285716"
"282","aleatoria","29","0.0045","aleatoria","0.026","2300","3.3777777777777778"
"281","aleatoria","29","0.0045","aleatoria","0.026","2950","3.3620689655172415"
"277","aleatoria","28","0.0045","aleatoria","0.026","2200","3.627906976744186"
"283","aleatoria","29","0.0045","aleatoria","0.026","2050","3.425"
"279","aleatoria","28","0.0045","aleatoria","0.026","2550","3.58"
"284","aleatoria","29","0.0045","aleatoria","0.026","1850","3.5555555555555554"
"282","aleatoria","29","0.0045","aleatoria","0.026","2350","3.369565217391304"
"281","aleatoria","29","0.0045","aleatoria","0.026","3000","3.389830508474576"
"277","aleatoria","28","0.0045","aleatoria","0.026","2250","3.6818181818181817"
"283","aleatoria","29","0.0045","aleatoria","0.026","2100","3.341463414634146"
"279","aleatoria","28","0.0045","aleatoria","0.026","2600","3.607843137254902"
"284","aleatoria","29","0.0045","aleatoria","0.026","1900","3.4864864864864864"
"285","aleatoria","29","0.0045","aleatoria","0.026","0","0"
"282","aleatoria","29","0.0045","aleatoria","0.026","2400","3.382978723404255"
"277","aleatoria","28","0.0045","aleatoria","0.026","2300","3.6"
"283","aleatoria","29","0.0045","aleatoria","0.026","2150","3.3333333333333335"
"279","aleatoria","28","0.0045","aleatoria","0.026","2650","3.5576923076923075"
"284","aleatoria","29","0.0045","aleatoria","0.026","1950","3.5"
"285","aleatoria","29","0.0045","aleatoria","0.026","50","0"
"282","aleatoria","29","0.0045","aleatoria","0.026","2450","3.375"
"277","aleatoria","28","0.0045","aleatoria","0.026","2350","3.5869565217391304"
"283","aleatoria","29","0.0045","aleatoria","0.026","2200","3.372093023255814"
"279","aleatoria","28","0.0045","aleatoria","0.026","2700","3.5660377358490565"
"284","aleatoria","29","0.0045","aleatoria","0.026","2000","3.4615384615384617"
"285","aleatoria","29","0.0045","aleatoria","0.026","100","6"
"282","aleatoria","29","0.0045","aleatoria","0.026","2500","3.4081632653061225"
"277","aleatoria","28","0.0045","aleatoria","0.026","2400","3.5531914893617023"
"283","aleatoria","29","0.0045","aleatoria","0.026","2250","3.3863636363636362"
"279","aleatoria","28","0.0045","aleatoria","0.026","2750","3.5925925925925926"
"284","aleatoria","29","0.0045","aleatoria","0.026","2050","3.475"
"285","aleatoria","29","0.0045","aleatoria","0.026","150","5"
"282","aleatoria","29","0.0045","aleatoria","0.026","2550","3.44"
"277","aleatoria","28","0.0045","aleatoria","0.026","2450","3.5625"
"283","aleatoria","29","0.0045","aleatoria","0.026","2300","3.4444444444444446"
"279","aleatoria","28","0.0045","aleatoria","0.026","2800","3.5454545454545454"
"284","aleatoria","29","0.0045","aleatoria","0.026","2100","3.4878048780487805"
"285","aleatoria","29","0.0045","aleatoria","0.026","200","4.333333333333333"
"282","aleatoria","29","0.0045","aleatoria","0.026","2600","3.411764705882353"
"283","aleatoria","29","0.0045","aleatoria","0.026","2350","3.4565217391304346"
"277","aleatoria","28","0.0045","aleatoria","0.026","2500","3.5918367346938775"
"284","aleatoria","29","0.0045","aleatoria","0.026","2150","3.5238095238095237"
"285","aleatoria","29","0.0045","aleatoria","0.026","250","4"
"279","aleatoria","28","0.0045","aleatoria","0.026","2850","3.5535714285714284"
"282","aleatoria","29","0.0045","aleatoria","0.026","2650","3.3461538461538463"
"283","aleatoria","29","0.0045","aleatoria","0.026","2400","3.382978723404255"
"277","aleatoria","28","0.0045","aleatoria","0.026","2550","3.62"
"284","aleatoria","29","0.0045","aleatoria","0.026","2200","3.488372093023256"
"285","aleatoria","29","0.0045","aleatoria","0.026","300","3.4"
"279","aleatoria","28","0.0045","aleatoria","0.026","2900","3.5789473684210527"
"282","aleatoria","29","0.0045","aleatoria","0.026","2700","3.358490566037736"
"283","aleatoria","29","0.0045","aleatoria","0.026","2450","3.3333333333333335"
"284","aleatoria","29","0.0045","aleatoria","0.026","2250","3.4545454545454546"
"285","aleatoria","29","0.0045","aleatoria","0.026","350","3.5"
"279","aleatoria","28","0.0045","aleatoria","0.026","2950","3.5689655172413794"
"277","aleatoria","28","0.0045","aleatoria","0.026","2600","3.627450980392157"
"282","aleatoria","29","0.0045","aleatoria","0.026","2750","3.388888888888889"
"283","aleatoria","29","0.0045","aleatoria","0.026","2500","3.3469387755102042"
"284","aleatoria","29","0.0045","aleatoria","0.026","2300","3.466666666666667"
"285","aleatoria","29","0.0045","aleatoria","0.026","400","3.7142857142857144"
"279","aleatoria","28","0.0045","aleatoria","0.026","3000","3.542372881355932"
"277","aleatoria","28","0.0045","aleatoria","0.026","2650","3.576923076923077"
"282","aleatoria","29","0.0045","aleatoria","0.026","2800","3.381818181818182"
"286","aleatoria","29","0.0045","aleatoria","0.026","0","0"
"283","aleatoria","29","0.0045","aleatoria","0.026","2550","3.36"
"284","aleatoria","29","0.0045","aleatoria","0.026","2350","3.4347826086956523"
"285","aleatoria","29","0.0045","aleatoria","0.026","450","3.875"
"277","aleatoria","28","0.0045","aleatoria","0.026","2700","3.5660377358490565"
"282","aleatoria","29","0.0045","aleatoria","0.026","2850","3.392857142857143"
"286","aleatoria","29","0.0045","aleatoria","0.026","50","0"
"283","aleatoria","29","0.0045","aleatoria","0.026","2600","3.392156862745098"
"284","aleatoria","29","0.0045","aleatoria","0.026","2400","3.4468085106382977"
"285","aleatoria","29","0.0045","aleatoria","0.026","500","3.6666666666666665"
"277","aleatoria","28","0.0045","aleatoria","0.026","2750","3.5555555555555554"
"282","aleatoria","29","0.0045","aleatoria","0.026","2900","3.43859649122807"
"286","aleatoria","29","0.0045","aleatoria","0.026","100","3"
"284","aleatoria","29","0.0045","aleatoria","0.026","2450","3.4791666666666665"
"283","aleatoria","29","0.0045","aleatoria","0.026","2650","3.4423076923076925"
"285","aleatoria","29","0.0045","aleatoria","0.026","550","3.7"
"277","aleatoria","28","0.0045","aleatoria","0.026","2800","3.5636363636363635"
"282","aleatoria","29","0.0045","aleatoria","0.026","2950","3.3793103448275863"
"286","aleatoria","29","0.0045","aleatoria","0.026","150","3.5"
"283","aleatoria","29","0.0045","aleatoria","0.026","2700","3.4150943396226414"
"284","aleatoria","29","0.0045","aleatoria","0.026","2500","3.510204081632653"
"285","aleatoria","29","0.0045","aleatoria","0.026","600","3.4545454545454546"
"277","aleatoria","28","0.0045","aleatoria","0.026","2850","3.5892857142857144"
"282","aleatoria","29","0.0045","aleatoria","0.026","3000","3.3389830508474576"
"287","aleatoria","29","0.0045","aleatoria","0.026","0","0"
"286","aleatoria","29","0.0045","aleatoria","0.026","200","3"
"284","aleatoria","29","0.0045","aleatoria","0.026","2550","3.44"
"283","aleatoria","29","0.0045","aleatoria","0.026","2750","3.3518518518518516"
"285","aleatoria","29","0.0045","aleatoria","0.026","650","3.3333333333333335"
"277","aleatoria","28","0.0045","aleatoria","0.026","2900","3.6140350877192984"
"287","aleatoria","29","0.0045","aleatoria","0.026","50","0"
"286","aleatoria","29","0.0045","aleatoria","0.026","250","3.25"
"283","aleatoria","29","0.0045","aleatoria","0.026","2800","3.327272727272727"
"284","aleatoria","29","0.0045","aleatoria","0.026","2600","3.450980392156863"
"285","aleatoria","29","0.0045","aleatoria","0.026","700","3.3846153846153846"
"277","aleatoria","28","0.0045","aleatoria","0.026","2950","3.586206896551724"
"287","aleatoria","29","0.0045","aleatoria","0.026","100","11"
"286","aleatoria","29","0.0045","aleatoria","0.026","300","3.6"
"283","aleatoria","29","0.0045","aleatoria","0.026","2850","3.3392857142857144"
"284","aleatoria","29","0.0045","aleatoria","0.026","2650","3.423076923076923"
"285","aleatoria","29","0.0045","aleatoria","0.026","750","3.5"
"277","aleatoria","28","0.0045","aleatoria","0.026","3000","3.559322033898305"
"288","aleatoria","29","0.0045","aleatoria","0.026","0","0"
"287","aleatoria","29","0.0045","aleatoria","0.026","150","7.5"
"286","aleatoria","29","0.0045","aleatoria","0.026","350","3.1666666666666665"
"283","aleatoria","29","0.0045","aleatoria","0.026","2900","3.3684210526315788"
"284","aleatoria","29","0.0045","aleatoria","0.026","2700","3.4150943396226414"
"285","aleatoria","29","0.0045","aleatoria","0.026","800","3.6"
"288","aleatoria","29","0.0045","aleatoria","0.026","50","0"
"287","aleatoria","29","0.0045","aleatoria","0.026","200","5"
"283","aleatoria","29","0.0045","aleatoria","0.026","2950","3.396551724137931"
"286","aleatoria","29","0.0045","aleatoria","0.026","400","3.142857142857143"
"284","aleatoria","29","0.0045","aleatoria","0.026","2750","3.4444444444444446"
"285","aleatoria","29","0.0045","aleatoria","0.026","850","3.5"
"288","aleatoria","29","0.0045","aleatoria","0.026","100","6"
"287","aleatoria","29","0.0045","aleatoria","0.026","250","4.25"
"283","aleatoria","29","0.0045","aleatoria","0.026","3000","3.4237288135593222"
"286","aleatoria","29","0.0045","aleatoria","0.026","450","3.375"
"284","aleatoria","29","0.0045","aleatoria","0.026","2800","3.4727272727272727"
"289","aleatoria","29","0.0045","aleatoria","0.026","0","0"
"285","aleatoria","29","0.0045","aleatoria","0.026","900","3.5294117647058822"
"287","aleatoria","29","0.0045","aleatoria","0.026","300","4.4"
"288","aleatoria","29","0.0045","aleatoria","0.026","150","4"
"286","aleatoria","29","0.0045","aleatoria","0.026","500","3.2222222222222223"
"284","aleatoria","29","0.0045","aleatoria","0.026","2850","3.4642857142857144"
"289","aleatoria","29","0.0045","aleatoria","0.026","50","0"
"285","aleatoria","29","0.0045","aleatoria","0.026","950","3.3333333333333335"
"287","aleatoria","29","0.0045","aleatoria","0.026","350","4.5"
"288","aleatoria","29","0.0045","aleatoria","0.026","200","4.333333333333333"
"284","aleatoria","29","0.0045","aleatoria","0.026","2900","3.43859649122807"
"289","aleatoria","29","0.0045","aleatoria","0.026","100","7"
"285","aleatoria","29","0.0045","aleatoria","0.026","1000","3.3157894736842106"
"287","aleatoria","29","0.0045","aleatoria","0.026","400","4.571428571428571"
"288","aleatoria","29","0.0045","aleatoria","0.026","250","4.5"
"284","aleatoria","29","0.0045","aleatoria","0.026","2950","3.4310344827586206"
"289","aleatoria","29","0.0045","aleatoria","0.026","150","6.5"
"285","aleatoria","29","0.0045","aleatoria","0.026","1050","3.4"
"287","aleatoria","29","0.0045","aleatoria","0.026","450","4.625"
"288","aleatoria","29","0.0045","aleatoria","0.026","300","4.6"
"284","aleatoria","29","0.0045","aleatoria","0.026","3000","3.406779661016949"
"289","aleatoria","29","0.0045","aleatoria","0.026","200","5.333333333333333"
"290","aleatoria","29","0.0045","aleatoria","0.026","0","0"
"285","aleatoria","29","0.0045","aleatoria","0.026","1100","3.4761904761904763"
"287","aleatoria","29","0.0045","aleatoria","0.026","500","4.111111111111111"
"288","aleatoria","29","0.0045","aleatoria","0.026","350","3.8333333333333335"
"289","aleatoria","29","0.0045","aleatoria","0.026","250","5"
"290","aleatoria","29","0.0045","aleatoria","0.026","50","0"
"285","aleatoria","29","0.0045","aleatoria","0.026","1150","3.4545454545454546"
"287","aleatoria","29","0.0045","aleatoria","0.026","550","3.7"
"288","aleatoria","29","0.0045","aleatoria","0.026","400","3.857142857142857"
"289","aleatoria","29","0.0045","aleatoria","0.026","300","4.2"
"290","aleatoria","29","0.0045","aleatoria","0.026","100","3"
"285","aleatoria","29","0.0045","aleatoria","0.026","1200","3.4347826086956523"
"287","aleatoria","29","0.0045","aleatoria","0.026","600","3.6363636363636362"
"288","aleatoria","29","0.0045","aleatoria","0.026","450","3.5"
"289","aleatoria","29","0.0045","aleatoria","0.026","350","4"
"290","aleatoria","29","0.0045","aleatoria","0.026","150","3.5"
"285","aleatoria","29","0.0045","aleatoria","0.026","1250","3.4166666666666665"
"288","aleatoria","29","0.0045","aleatoria","0.026","500","3.5555555555555554"
"287","aleatoria","29","0.0045","aleatoria","0.026","650","3.75"
"289","aleatoria","29","0.0045","aleatoria","0.026","400","4"
"290","aleatoria","29","0.0045","aleatoria","0.026","200","4"
"285","aleatoria","29","0.0045","aleatoria","0.026","1300","3.32"
"287","aleatoria","29","0.0045","aleatoria","0.026","700","3.8461538461538463"
"288","aleatoria","29","0.0045","aleatoria","0.026","550","3.6"
"289","aleatoria","29","0.0045","aleatoria","0.026","450","4"
"290","aleatoria","29","0.0045","aleatoria","0.026","250","3.5"
"285","aleatoria","29","0.0045","aleatoria","0.026","1350","3.3076923076923075"
"287","aleatoria","29","0.0045","aleatoria","0.026","750","3.9285714285714284"
"288","aleatoria","29","0.0045","aleatoria","0.026","600","3.727272727272727"
"289","aleatoria","29","0.0045","aleatoria","0.026","500","4.111111111111111"
"290","aleatoria","29","0.0045","aleatoria","0.026","300","3.6"
"285","aleatoria","29","0.0045","aleatoria","0.026","1400","3.3703703703703702"
"287","aleatoria","29","0.0045","aleatoria","0.026","800","3.933333333333333"
"288","aleatoria","29","0.0045","aleatoria","0.026","650","3.75"
"289","aleatoria","29","0.0045","aleatoria","0.026","550","3.9"
"290","aleatoria","29","0.0045","aleatoria","0.026","350","3.6666666666666665"
"285","aleatoria","29","0.0045","aleatoria","0.026","1450","3.4285714285714284"
"287","aleatoria","29","0.0045","aleatoria","0.026","850","3.6875"
"288","aleatoria","29","0.0045","aleatoria","0.026","700","3.5384615384615383"
"289","aleatoria","29","0.0045","aleatoria","0.026","600","3.8181818181818183"
"290","aleatoria","29","0.0045","aleatoria","0.026","400","3.4285714285714284"
"285","aleatoria","29","0.0045","aleatoria","0.026","1500","3.413793103448276"
"287","aleatoria","29","0.0045","aleatoria","0.026","900","3.5294117647058822"
"288","aleatoria","29","0.0045","aleatoria","0.026","750","3.5714285714285716"
"289","aleatoria","29","0.0045","aleatoria","0.026","650","3.6666666666666665"
"290","aleatoria","29","0.0045","aleatoria","0.026","450","3.25"
"285","aleatoria","29","0.0045","aleatoria","0.026","1550","3.433333333333333"
"289","aleatoria","29","0.0045","aleatoria","0.026","700","3.6153846153846154"
"287","aleatoria","29","0.0045","aleatoria","0.026","950","3.5555555555555554"
"288","aleatoria","29","0.0045","aleatoria","0.026","800","3.4"
"290","aleatoria","29","0.0045","aleatoria","0.026","500","3.4444444444444446"
"285","aleatoria","29","0.0045","aleatoria","0.026","1600","3.3548387096774195"
"289","aleatoria","29","0.0045","aleatoria","0.026","750","3.642857142857143"
"287","aleatoria","29","0.0045","aleatoria","0.026","1000","3.5789473684210527"
"288","aleatoria","29","0.0045","aleatoria","0.026","850","3.375"
"290","aleatoria","29","0.0045","aleatoria","0.026","550","3.4"
"285","aleatoria","29","0.0045","aleatoria","0.026","1650","3.3125"
"289","aleatoria","29","0.0045","aleatoria","0.026","800","3.6666666666666665"
"287","aleatoria","29","0.0045","aleatoria","0.026","1050","3.65"
"288","aleatoria","29","0.0045","aleatoria","0.026","900","3.4705882352941178"
"290","aleatoria","29","0.0045","aleatoria","0.026","600","3.3636363636363638"
"285","aleatoria","29","0.0045","aleatoria","0.026","1700","3.3333333333333335"
"289","aleatoria","29","0.0045","aleatoria","0.026","850","3.6875"
"287","aleatoria","29","0.0045","aleatoria","0.026","1100","3.761904761904762"
"288","aleatoria","29","0.0045","aleatoria","0.026","950","3.5555555555555554"
"290","aleatoria","29","0.0045","aleatoria","0.026","650","3.4166666666666665"
"285","aleatoria","29","0.0045","aleatoria","0.026","1750","3.3823529411764706"
"289","aleatoria","29","0.0045","aleatoria","0.026","900","3.6470588235294117"
"287","aleatoria","29","0.0045","aleatoria","0.026","1150","3.6818181818181817"
"288","aleatoria","29","0.0045","aleatoria","0.026","1000","3.526315789473684"
"290","aleatoria","29","0.0045","aleatoria","0.026","700","3.5384615384615383"
"285","aleatoria","29","0.0045","aleatoria","0.026","1800","3.4285714285714284"
"289","aleatoria","29","0.0045","aleatoria","0.026","950","3.5555555555555554"
"287","aleatoria","29","0.0045","aleatoria","0.026","1200","3.5217391304347827"
"288","aleatoria","29","0.0045","aleatoria","0.026","1050","3.5"
"290","aleatoria","29","0.0045","aleatoria","0.026","750","3.2857142857142856"
"285","aleatoria","29","0.0045","aleatoria","0.026","1850","3.388888888888889"
"289","aleatoria","29","0.0045","aleatoria","0.026","1000","3.526315789473684"
"287","aleatoria","29","0.0045","aleatoria","0.026","1250","3.4583333333333335"
"288","aleatoria","29","0.0045","aleatoria","0.026","1100","3.4285714285714284"
"290","aleatoria","29","0.0045","aleatoria","0.026","800","3.2666666666666666"
"289","aleatoria","29","0.0045","aleatoria","0.026","1050","3.5"
"285","aleatoria","29","0.0045","aleatoria","0.026","1900","3.4054054054054053"
"287","aleatoria","29","0.0045","aleatoria","0.026","1300","3.48"
"288","aleatoria","29","0.0045","aleatoria","0.026","1150","3.3636363636363638"
"290","aleatoria","29","0.0045","aleatoria","0.026","850","3.375"
"289","aleatoria","29","0.0045","aleatoria","0.026","1100","3.5238095238095237"
"285","aleatoria","29","0.0045","aleatoria","0.026","1950","3.3157894736842106"
"287","aleatoria","29","0.0045","aleatoria","0.026","1350","3.5384615384615383"
"288","aleatoria","29","0.0045","aleatoria","0.026","1200","3.391304347826087"
"290","aleatoria","29","0.0045","aleatoria","0.026","900","3.3529411764705883"
"289","aleatoria","29","0.0045","aleatoria","0.026","1150","3.590909090909091"
"285","aleatoria","29","0.0045","aleatoria","0.026","2000","3.3076923076923075"
"287","aleatoria","29","0.0045","aleatoria","0.026","1400","3.5925925925925926"
"290","aleatoria","29","0.0045","aleatoria","0.026","950","3.3333333333333335"
"288","aleatoria","29","0.0045","aleatoria","0.026","1250","3.4583333333333335"
"289","aleatoria","29","0.0045","aleatoria","0.026","1200","3.5652173913043477"
"285","aleatoria","29","0.0045","aleatoria","0.026","2050","3.325"
"287","aleatoria","29","0.0045","aleatoria","0.026","1450","3.6785714285714284"
"290","aleatoria","29","0.0045","aleatoria","0.026","1000","3.4210526315789473"
"288","aleatoria","29","0.0045","aleatoria","0.026","1300","3.52"
"289","aleatoria","29","0.0045","aleatoria","0.026","1250","3.5416666666666665"
"286","aleatoria","29","0.0045","aleatoria","0.026","550","3.2"
"285","aleatoria","29","0.0045","aleatoria","0.026","2100","3.3658536585365852"
"290","aleatoria","29","0.0045","aleatoria","0.026","1050","3.4"
"287","aleatoria","29","0.0045","aleatoria","0.026","1500","3.5517241379310347"
"288","aleatoria","29","0.0045","aleatoria","0.026","1350","3.4615384615384617"
"289","aleatoria","29","0.0045","aleatoria","0.026","1300","3.48"
"286","aleatoria","29","0.0045","aleatoria","0.026","600","3.272727272727273"
"285","aleatoria","29","0.0045","aleatoria","0.026","2150","3.380952380952381"
"290","aleatoria","29","0.0045","aleatoria","0.026","1100","3.2857142857142856"
"287","aleatoria","29","0.0045","aleatoria","0.026","1550","3.433333333333333"
"288","aleatoria","29","0.0045","aleatoria","0.026","1400","3.4444444444444446"
"289","aleatoria","29","0.0045","aleatoria","0.026","1350","3.5"
"286","aleatoria","29","0.0045","aleatoria","0.026","650","3.4166666666666665"
